channel_id,channel_title,discovered_via_keyword,category,subcategory,language,tier
UC9GoqHypa-SDrGPMyeBkjKw,Michael Sealey,anti procrastination,lifestyle,motivation_study,english,1
UCbaQv8_DS1n8puOnJRzLPzw,Myron Golden,anti procrastination,lifestyle,motivation_study,english,1
UCFLxJWMN6TpPjhbXYiE_mVA,Sandeep Maheshwari Motivation,anti procrastination,lifestyle,motivation_study,english,1
UC3Ek3fDt-W8hJeRu1CU_XSA,Exphub motivation,anti procrastination,lifestyle,motivation_study,english,1
UC4jWo5kiyOCt4PnvF4jbaLg,The Honest Guys - Meditations - Relaxation,anti procrastination,lifestyle,motivation_study,english,1
UC5XFrQH0OA4hZi0UYD60o0g,Maz - Where To Find Me,anti procrastination,lifestyle,motivation_study,english,1
UCFT2C_WiqIpfpLiwXByxxXg,Dr. Meghana Dikshit,anti procrastination,lifestyle,motivation_study,english,1
UC6ashd-m9GHYP6wozPCoC8A,Jessica Heslop - Manifest by Jess,anti procrastination,lifestyle,motivation_study,english,1
UCvz84_Q0BbvZThy75mbd-Dg,Zack D. Films,anti procrastination,lifestyle,motivation_study,english,1
UCbbm7p8Sk15fmeU0LWk7YwA,Diane in Denmark,anti procrastination,lifestyle,motivation_study,english,1
UC5DOH-rBBN76S33Slp1Qh3w,TheFLYLADY,anti procrastination,lifestyle,motivation_study,english,1
UC1d28mrBqCQliL_N48tZZiw,etthehiphoppreacher,anti procrastination,lifestyle,motivation_study,english,1
UCq8EwIdN0pmgs-EymfaiO5g,Dr Faye Bate,anti procrastination,lifestyle,motivation_study,english,1
UCVgO39Bk5sMo66-6o6Spn6Q,ABC News (Australia),anti procrastination,lifestyle,motivation_study,english,1
UCtYzVCmNxrshH4_bPO_-Y-A,The Art of Improvement,anti procrastination,lifestyle,motivation_study,english,1
UCMV9uC1MAYGKBYFZldfSc3g,Inspire Within,anti procrastination,lifestyle,motivation_study,english,1
UCGOHmLgA-APTEDl4LaPJZjg,Alicia Fairclough,anti procrastination,lifestyle,motivation_study,english,1
UCki4fhDiK_-OY3DxZe2xCWQ,SN Vibes ,average to topper,lifestyle,motivation_study,english,1
UCiX4lDWF-WKW0emevpAWpWA,Unseen Journey,average to topper,lifestyle,motivation_study,english,1
UC7IMq6lLHbptAnSucW1pClA,FilterCopy,average to topper,lifestyle,motivation_study,english,1
UC7MEZVcXwfH1GjGC6lVg-Mg,Being Limitless,average to topper,lifestyle,motivation_study,english,1
UC1gcVBKxRtwgyoAZyn97hpg,Mr Brother,average to topper,lifestyle,motivation_study,english,1
UCbBeEUKHm6E8yaUxmmdETAg,LadyHealer,average to topper,lifestyle,motivation_study,english,1
UC-qqf9CvDyVmoxkC0kReNeg,BlankSpace,average to topper,lifestyle,motivation_study,english,1
UC5gxCNcLuN2AFOMzwW5Qxaw,Desi Aura,average to topper,lifestyle,motivation_study,english,1
UCpCWa9f5_J3PqY-_Lg-_QfQ,MyMissAnand,average to topper,lifestyle,motivation_study,english,1
UCUfYYfmuNm5TG-G2HMGGeyA,@Kim Pumi,average to topper,lifestyle,motivation_study,english,1
UC9I1lwxhQeyM0hLw-r4drIg,MLP Maths Learning Point,average to topper,lifestyle,motivation_study,english,1
UCRKde9fha2wDLKFC6v9ZLbg,Suchi Tiwari,average to topper,lifestyle,motivation_study,english,1
UCS8yGH5XeQcvkDFYq6wBMEg,Flourished _Future,average to topper,lifestyle,motivation_study,english,1
UCJG85eS1od4VD_55SfPw-wQ,Forget It,average to topper,lifestyle,motivation_study,english,1
UCNCUmPqAZEyGJdFQMP_u4Jw,VR Vines,back bencher to topper,lifestyle,motivation_study,english,1
UCj19O9A3ckJDzovVyr3Jz7g,IT'S ANJUM ,back bencher to topper,lifestyle,motivation_study,english,1
UC5apxzE3aEOpvP0XkeuW8mw,Bobby chourasiya,back bencher to topper,lifestyle,motivation_study,english,1
UCLLJZyhJCm1IsAXOEHFVOQw,Helmet Says,back bencher to topper,lifestyle,motivation_study,english,1
UC9ay-fqOFbWDUWUgXYsJo1g,Aspire Unstoppable,back bencher to topper,lifestyle,motivation_study,english,1
UCPpu7qeRDxAI-VmqB0iR_vg,Isha sisodiya,back bencher to topper,lifestyle,motivation_study,english,1
UCm3Qp1w-EXxVQ_lLOHmpJtA,Super Big Facts,back bencher to topper,lifestyle,motivation_study,english,1
UCzEAWIWMigRBbulQ6yVlilg,Priyal Kukreja,back bencher to topper,lifestyle,motivation_study,english,1
UCWuBZJIucBpe-SCWUBuKUlg,Tera Trigun,back bencher to topper,lifestyle,motivation_study,english,1
UCbLDd8j_XMbt2l0ZLyYac8Q,Prashant kirad Adarsh,back bencher to topper,lifestyle,motivation_study,english,1
UCxFKKM-K5hv4QKJCRoymYgQ,Kevin Zingkhai,back bencher to topper,lifestyle,motivation_study,english,1
UCw78nt8jHZYlRT4HVR6-ZWg,Parul Chaudhary,back bencher to topper,lifestyle,motivation_study,english,1
UCiymGrMPtIZHuVlChqjEW_Q,Mirchi Murga,back bencher to topper,lifestyle,motivation_study,english,1
UC5hvEyA0cUXpQxNrw8AD5Lw,Utsav Vishwakarma ,back bencher to topper,lifestyle,motivation_study,english,1
UCto-u-VLw8BGFGcFH1pmuhw,SharpCuts•Podcast,back bencher to topper,lifestyle,motivation_study,english,1
UCCwLgo3BENIB43xtaqfY1uA,dramaqueen,back bencher to topper,lifestyle,motivation_study,english,1
UCQDqCx6Qq2S5WgOLsfAPTXw,Avik Star,back bencher to topper,lifestyle,motivation_study,english,1
UCcnQLxHhp2LbQuxJ4uYrLyQ,Ashish singh,back bencher to topper,lifestyle,motivation_study,english,1
UCQPTbtadNWcPYuoS3JqkpYw,Baccha Mat Bolna,back bencher to topper,lifestyle,motivation_study,english,1
UCKN06sghqeAgxDM59N_6GMQ,Mr Sigma,back bencher to topper,lifestyle,motivation_study,english,1
UCA7nJPXcnI0old9FkNOP04g,Three Partner Group,back bencher to topper,lifestyle,motivation_study,english,1
UCzt9tZHsn26hEvkmlpXML9Q,BEGINNER'S LIVE,back bencher to topper,lifestyle,motivation_study,english,1
UCgfrzY-aSNxhHucYhxNAVhg,Super Facts & Knowledge,back bencher to topper,lifestyle,motivation_study,english,1
UCK_PQF0pOzFXRSkNilL3DPA,Aspirant Diaries,best study techniques,lifestyle,motivation_study,english,1
UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,best study techniques,lifestyle,motivation_study,english,1
UCWT2zLRMluKU7vgnncRCNaQ,purehoney,best study techniques,lifestyle,motivation_study,english,1
UCLtBYiB-pYxmMc3Yao4wMug,Arif Rahman Extra ,best study techniques,lifestyle,motivation_study,english,1
UCEhslypy3iJBhoY-urG81eQ,Study Core,best study techniques,lifestyle,motivation_study,english,1
UClvdIQwkgwMFwyjsDZoi-4g,Collin The Chad,best study techniques,lifestyle,motivation_study,english,1
UCIyCXxOCbPa5uZGNTU4H-Ww,Avinash Kumar,best study techniques,lifestyle,motivation_study,english,1
UCc_B2QPi8lbTeCtmMAHXp2A,jspark,best study techniques,lifestyle,motivation_study,english,1
UCUJaOHkwYZnIBgYAM1MKdaA,mouno,best study techniques,lifestyle,motivation_study,english,1
UC7UOz-Ctb4DmjCI2M_NlpmQ,Blunt Motivation,best study techniques,lifestyle,motivation_study,english,1
UCwI78rSjN5P6ZiemzHXIMlQ,Empower ,best study techniques,lifestyle,motivation_study,english,1
UCjzSKUpDRZ8evVu7iDE5pkg,FundaTube,best study techniques,lifestyle,motivation_study,english,1
UC5V7qQCugHH9dy2YdXNSC7g,"easyway, actually",best study techniques,lifestyle,motivation_study,english,1
UCYoUuK_uXILQmvip-6jDZ-A,Vaibhav Kadnar,best study techniques,lifestyle,motivation_study,english,1
UCP1ethGXE7MD8B9MuVJ35ew,millie liao,best study techniques,lifestyle,motivation_study,english,1
UCIbWdQPKWcE16upYMXPsiog,The Angry Explainer,best study techniques,lifestyle,motivation_study,english,1
UCL5dMrVE7GoEbfGWYVApBsw,DRIVONYX,best study techniques,lifestyle,motivation_study,english,1
UCyNaCRf6Aaljcm9ZWARawXw,RESPIRE Health,best study techniques,lifestyle,motivation_study,english,1
UCXicAYN7ZovOeynkxfLBUTQ,Helaine Zhao,best study techniques,lifestyle,motivation_study,english,1
UCPpwomZ28t38-cpp406HqdQ,prettytopia ,best study techniques,lifestyle,motivation_study,english,1
UCp-kec6ioQjGj7ely4tp5Sg,CLARITYXY,best study techniques,lifestyle,motivation_study,english,1
UCl8TEoIOnMq_5ntJOYMq-Zg,Dr Julie,burnout students,lifestyle,motivation_study,english,1
UCG-KntY7aVnIGXYEBQvmBAQ,Thomas Frank,burnout students,lifestyle,motivation_study,english,1
UCJf4Jc3vAg13GJiYgzvXMmQ,"Evolving Medic, MD",burnout students,lifestyle,motivation_study,english,1
UCPyMN8DzkFl2__xnTEiGZ1w,RegisteredNurseRN,burnout students,lifestyle,motivation_study,english,1
UCEwEYnO7yey-oBzyNu-AauQ,Demystifying Medicine McMaster,burnout students,lifestyle,motivation_study,english,1
UC-RKpEc4eE9PwJaupN91xYQ,Sprouts,burnout students,lifestyle,motivation_study,english,1
UCWUA2W6LueNy9BSovivFVvQ,CBC Kids News,burnout students,lifestyle,motivation_study,english,1
UCbMzpBnAEhz-Gr8aZeuasAA,Nicole from Solvely,burnout students,lifestyle,motivation_study,english,1
UC2uboRZzLsBHi9A_RqKxSOg,Ohio State Wexner Medical Center,burnout students,lifestyle,motivation_study,english,1
UCGwcTJfkNDU41P8hq79YHbQ,Med School Insiders Shorts,burnout students,lifestyle,motivation_study,english,1
UC5spxk7bNDMGPSHjW_8ndZA,R3ciprocity.com-Prof David Maslach,burnout students,lifestyle,motivation_study,english,1
UCnWi59TPymx0_qt7PX3VeNA,PIX11 News,burnout students,lifestyle,motivation_study,english,1
UCCKrIhEGR5yoCBWsCkzGEaA,ADHD Chatter Podcast,burnout students,lifestyle,motivation_study,english,1
UCvQECJukTDE2i6aCoMnS-Vg,Big Think,burnout students,lifestyle,motivation_study,english,1
UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,burnout students,lifestyle,motivation_study,english,1
UC0p5jTq6Xx_DosDFxVXnWaQ,The Economist,burnout students,lifestyle,motivation_study,english,1
UCrrExVLxy41Wm7JOZl11CSw,Future Doc,burnout students,lifestyle,motivation_study,english,1
UCehPKpW6GAzO3vHD5xKP0Ag,JoJo Douglas,burnout students,lifestyle,motivation_study,english,1
UCtoKByj-R4AK7nsYxDTLDDg,Hayley Honeyman,burnout students,lifestyle,motivation_study,english,1
UCByGc7P_siORkC1pum8T3_Q,WFSB 3,burnout students,lifestyle,motivation_study,english,1
UC-9I9751b4oKELza3AcPuRQ,Pennsylvania Counseling Services (PCS),burnout students,lifestyle,motivation_study,english,1
UCv-t6DxOjz-zw4m9IZW8GyA,Dr Hira Javaid | TheOxfordPhD,burnout students,lifestyle,motivation_study,english,1
UC60K5WIeDKvsJk2hL0QLYwA,Art Of Living | Shorts & Stories,burnout students,lifestyle,motivation_study,english,1
UCnqC-ju1PS3cEPWAbFBom6A,UC Davis,burnout students,lifestyle,motivation_study,english,1
UCGpiH6Sq59y79dk0LwEo-Iw,The Struggling Scientists,burnout students,lifestyle,motivation_study,english,1
UCgBVz3EzHYKpPS0BITvLRsg,KXAN,burnout students,lifestyle,motivation_study,english,1
UC6eB__uu2wBeWaa9D879TXg,TheDOmagazine,burnout students,lifestyle,motivation_study,english,1
UCHpMmk47IxdZc2tnc3TbuaQ,James Hayton PhD,burnout students,lifestyle,motivation_study,english,1
UCh6KFtW4a4Ozr81GI1cxaBQ,University of California Television (UCTV),burnout students,lifestyle,motivation_study,english,1
UCS1YIeUhUL0knU-OvLLYTPQ,Vanessa Li,burnout students,lifestyle,motivation_study,english,1
UCqEkmZRRUbxNVf6TIaQBtuQ,Kikkimon PhD,burnout students,lifestyle,motivation_study,english,1
UCddiCDKzt9JeMDWCFAAeXzQ,The Seattle School of Theology & Psychology,burnout students,lifestyle,motivation_study,english,1
UCcAalo94zsJeiXv63fmTtGg,Dr. Shahid Medical Education,burnout students,lifestyle,motivation_study,english,1
UCE83i5yn_YQ1HnFO027BnnQ,American Medical Association (AMA),burnout students,lifestyle,motivation_study,english,1
UC-8_qAhNVG8G1wxONMnYr3Q,GZERO Media,burnout students,lifestyle,motivation_study,english,1
UC9DfwCchya9g48FGJzFemOw,Life Unedited - Aswathy Sreekanth,coaching life,lifestyle,motivation_study,english,1
UCwik9OZN4ID8a7owdYjWsHQ,SCS ONLINE 82,coaching life,lifestyle,motivation_study,english,1
UChWZcENdnFrpR-lbrPz212g,Nitin Mohan Lal,coaching life,lifestyle,motivation_study,english,1
UCqUU2_ljWTO0rushxTB3maQ,priya life coach,coaching life,lifestyle,motivation_study,english,1
UC10Ppo70vpOoZ4GCOz5musQ,Anurag Rishi Wellness,coaching life,lifestyle,motivation_study,english,1
UCTsSi3AJ7CPi0v8lghhRR3g,Danielle Ryan,coaching life,lifestyle,motivation_study,english,1
UCc9YPr8hcmweqrpQuFUZeiQ,Think Wings,coaching life,lifestyle,motivation_study,english,1
UCmSQvFLvcig5l057tbKQfRw,Mindvalley Coach,coaching life,lifestyle,motivation_study,english,1
UCVbeOJYYR2LCPOObler2Xzw,Malayali Lifecoach,coaching life,lifestyle,motivation_study,english,1
UC1Uth0tgd4qeoa8IlWTK2cA,Social Psychology Masters,coaching life,lifestyle,motivation_study,english,1
UCbS-hptqC438U2k8Lhvr-VQ,Mitesh Khatri,coaching life,lifestyle,motivation_study,english,1
UCILKtzMkbG4hwqWS4YHOM-A,CourtneyLSanders,coaching life,lifestyle,motivation_study,english,1
UCL6suTopYyY_kVS9NZ_6s2w,Hustling Rajan,coaching life,lifestyle,motivation_study,english,1
UCNgN5oEI2PyODSM6ZijidCg,Jennifer Hudson Show,coaching life,lifestyle,motivation_study,english,1
UCzBYOHyEEzlkRdDOSobbpvw,Kati Morton,coaching life,lifestyle,motivation_study,english,1
UCRnYp4I3dQxviULZZe8Dt3w,The Coaching Academy,coaching life,lifestyle,motivation_study,english,1
UCnVSP70frrjcU2mNPZbGh3w,YOURCOACHAINA,coaching life,lifestyle,motivation_study,english,1
UC-4ShCtWdEQLyqvjF9-7t8Q,"Ruth Kudzi, Founder of Optimus Coach Academy",coaching life,lifestyle,motivation_study,english,1
UC_Lnb8ZHqqgLbp-7hltuT9w,CNA Insider,coaching life,lifestyle,motivation_study,english,1
UCzojWKH_btMJLrH30gjmXvg,Master Coach University,coaching life,lifestyle,motivation_study,english,1
UC0ep2A36j7gTFdqW2Yvngbg,Tori Trades,coaching life,lifestyle,motivation_study,english,1
UCxeVrXEIPDUHiHQ0XTPXSlA,inviteCHANGE,coaching life,lifestyle,motivation_study,english,1
UCqovvatcpOrua4DpUesMT3g,IGC Coaching School,coaching life,lifestyle,motivation_study,english,1
UCtddlJrmNC5jIR4F4r3m5Yw,Siddharth Rajsekar,coaching life,lifestyle,motivation_study,english,1
UCy8XISXNqBEiFJPDvqvYqIw,coachseansmith,coaching life,lifestyle,motivation_study,english,1
UCB6wfjVxAoILbqNtHFB46fA,Brave Thinking Institute,coaching life,lifestyle,motivation_study,english,1
UCOSuzI8V8F-SN76vdKzzalQ,Dr Sarah Nicholls,coaching life,lifestyle,motivation_study,english,1
UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,coaching life,lifestyle,motivation_study,english,1
UCctXZhXmG-kf3tlIXgVZUlw,GaryVee,coaching life,lifestyle,motivation_study,english,1
UCYkn0JH6qWnj7tjppxBzdMg,Lattice Hudson,coaching life,lifestyle,motivation_study,english,1
UCkRp25GW0AHW4u_eoDNLO9A,Modern Leadership Coaching,coaching life,lifestyle,motivation_study,english,1
UCFMpylh9jSsBwyd8Lgm14XQ,InnerLifeSkills,coaching life,lifestyle,motivation_study,english,1
UC-FpBZR7DbpvNj5UrFN8qUA,Autism From The Inside,coaching life,lifestyle,motivation_study,english,1
UChDKyKQ59fYz3JO2fl0Z6sg,TODAY,coaching life,lifestyle,motivation_study,english,1
UCiTdG02P4T9qa6gd3VKjbJA,Live On Purpose TV,coaching life,lifestyle,motivation_study,english,1
UCIT4AmJfFrNQuGV8i8bIsuQ,Salma,daily study vlog,lifestyle,motivation_study,english,1
UCqHSlMlM1-4NtyaKo498uvQ,AaMna ,daily study vlog,lifestyle,motivation_study,english,1
UC8Vym8A6oGfC55nmgLFRgDw,emilie.studygram,daily study vlog,lifestyle,motivation_study,english,1
UC3R22ugAZTxfncUi-8KOVDA,Harshali Patil,daily study vlog,lifestyle,motivation_study,english,1
UCp02_iCMXpi8SeOpRdZX2hA,Productive me,daily study vlog,lifestyle,motivation_study,english,1
UCE4JTwXrWOO57Ihry-iNqQA,Life with kaniiii,daily study vlog,lifestyle,motivation_study,english,1
UCuxCUEvrTbrQPWN9sDiOcyA, Safar ,daily study vlog,lifestyle,motivation_study,english,1
UC0sTy76vwV3wUYHXzxa7s6Q,Milktea Emma,daily study vlog,lifestyle,motivation_study,english,1
UCn6XaUa_1qCIV-XXWoPdnrg,Thatstudygirl🌷,daily study vlog,lifestyle,motivation_study,english,1
UCcD-DpQztF3fymfagC73fYg,Korina Bao,daily study vlog,lifestyle,motivation_study,english,1
UCRlI0Zg3twzveWWURdP_iqw,Study With Nuha,daily study vlog,lifestyle,motivation_study,english,1
UCvxlVr7LeTcT1cE23XSSFHg,my days with you,daily study vlog,lifestyle,motivation_study,english,1
UCS0jz4MeJ3zjWTbRLgxhD2g,Tamanna ⋆˚꩜｡,daily study vlog,lifestyle,motivation_study,english,1
UCirZrA2-jZM5CRHghBonQ_A,Komal17,daily study vlog,lifestyle,motivation_study,english,1
UCteV0-EdveqpxyUMPisG35A,Abinaya Kilbert,daily study vlog,lifestyle,motivation_study,english,1
UCERkc8xp6iYjooeqgWmTurg,S h r e e s V l o g,daily study vlog,lifestyle,motivation_study,english,1
UCVXRjwex5Y4zoPj1JXkvVCw,Alex Dekora,deep work student,lifestyle,motivation_study,english,1
UCD2Xhzch7uhW4sWlLyX4XXw,Iman Gadzhi Moments,deep work student,lifestyle,motivation_study,english,1
UCmnXYSM4TgUuFYcIj792aCA,Huberman Protocols,deep work student,lifestyle,motivation_study,english,1
UCJCR3IMdS5zHNh1OAQd7vMg,Charlotte Fraza,deep work student,lifestyle,motivation_study,english,1
UCX6591PGH9Po1ToIwyBDTMQ,Book Insider,deep work student,lifestyle,motivation_study,english,1
UCIhJnsJ0IHlVNnYfp-gw_5Q,Cal Newport,deep work student,lifestyle,motivation_study,english,1
UCWXYDYv5STLk-zoxMP2I1Lw,Dan Koe,deep work student,lifestyle,motivation_study,english,1
UCcf1t1tH-Pp5bmu4hbAytwA,Escaping Ordinary (B.C Marx) ,deep work student,lifestyle,motivation_study,english,1
UCpExuV8qJMfCaSQNL1YG6bQ,Better Than Yesterday,deep work student,lifestyle,motivation_study,english,1
UCI_ZYUwCUqFkaZDUrl-6G0w,Kaushalspeaks,deep work student,lifestyle,motivation_study,english,1
UCBL7HdIGtWYipZuczsJqzBg,Animate Aishu,deep work student,lifestyle,motivation_study,english,1
UCeyFDVzS5gZRnxTzV-OWkdg,Nancy Talks,deep work student,lifestyle,motivation_study,english,1
UCjZ8__2mSezooMV2Q5bfqFg,life experience ,deep work student,lifestyle,motivation_study,english,1
UChEHO03qYzGU8f02iEIGYBg,Rahul Makwana,deep work student,lifestyle,motivation_study,english,1
UCXt28Zhpt1ijpMsuOBbHIbQ,Sasha Hamdani MD,deep work student,lifestyle,motivation_study,english,1
UCZaldqXdX404AOSQihUDJFA,Daksh Jindal,deep work student,lifestyle,motivation_study,english,1
UCEAlmjV-v2k2ROIMvdAcCLg,Dhiraj Kumar,deep work student,lifestyle,motivation_study,english,1
UCHyVYHSYzWbWwf8z1Vbi6Ug,Ciara Feely,deep work student,lifestyle,motivation_study,english,1
UCqegMHSWfJy1Mp-GCOiu2qA,Dr. Shadé Zahrai,deep work student,lifestyle,motivation_study,english,1
UCh_3XIVQLMvM50Z0xQltlwQ,Peter Georgiou,deep work student,lifestyle,motivation_study,english,1
UCZCS6PnJkb7cQBWb1bOJWEA,Preeti Jha,deep work student,lifestyle,motivation_study,english,1
UCU5eV0c0SE0TMXrV8P94jAQ,Learn with Jaspal,deep work student,lifestyle,motivation_study,english,1
UCzv4Z4UaBoJFZNyeerjCt6w,Watch With Sam,deep work student,lifestyle,motivation_study,english,1
UCHQANlBGMJPaOkmNio0zEJQ,The Sherry Formula,deep work student,lifestyle,motivation_study,english,1
UCbSiw_i4P1gF9SsXWoIGFAA,The Book Haven by Nav,deep work student,lifestyle,motivation_study,english,1
UClqQ4kvUGBz7RMQFAw-lOuQ,Study Apostle,dropper motivation,lifestyle,motivation_study,english,1
UCrbI-Kc1jZcHhCrBPdz4kYw,"Antonio J. Webb, M.D.",exam anxiety,lifestyle,motivation_study,english,1
UC-3teWDSOHlJhT8U6UyJdog,UNC Learning Center,exam anxiety,lifestyle,motivation_study,english,1
UCPB_ifRNrkCwWVRU2VImSnw,"Mallory Grimste, LCSW",exam anxiety,lifestyle,motivation_study,english,1
UCbLMJYuGkC7s8H4jHFMLgzA,Concordia University of Edmonton,exam anxiety,lifestyle,motivation_study,english,1
UCKweTl9_krrwB4AAB8_pQ7A,Joel Snape,exam anxiety,lifestyle,motivation_study,english,1
UCKcWSiffY8MpZ3NKav8LeRA,motivationaldoc,exam anxiety,lifestyle,motivation_study,english,1
UCF55VU8Tb6Gqepwk-SNAerg,Academic Success Center at Texas A&M University,exam anxiety,lifestyle,motivation_study,english,1
UCkmpg95a3IgI8N80E2mSAWw,The Physiological Society,exam anxiety,lifestyle,motivation_study,english,1
UCAE3JJi8tX7gfhZEXCUGd_A,Doc Snipes,exam anxiety,lifestyle,motivation_study,english,1
UCB1UQAuLB7XqWCkh1W4V6Jg,Dr Claire Plumbly,exam anxiety,lifestyle,motivation_study,english,1
UCW0vK4fFc2iQdvxtFZutsdA,Mental Health Center Kids,exam anxiety,lifestyle,motivation_study,english,1
UCTQHfTByDK4mA9yYIWsxsfA,DeconstructingStigma,exam anxiety,lifestyle,motivation_study,english,1
UC5wkd9g3tcTf6Dyzx62NtIg,Dr Kashika Jain : Psychologist,exam anxiety,lifestyle,motivation_study,english,1
UC3XZojGmnobshZIZ5lspwfA,Dr Ezgi Ozcan,exam anxiety,lifestyle,motivation_study,english,1
UC9Hl1kgsmh3hRLCQZJ9U49g,VA Disability Group PLLC,exam anxiety,lifestyle,motivation_study,english,1
UC94h_93a_luyg6csZsF7Urg,Dr Samrat Kar,exam anxiety,lifestyle,motivation_study,english,1
UCC_0vyFTKk1Nlodo4QsiQkw,Dr. Todd Grande,exam anxiety,lifestyle,motivation_study,english,1
UCqx2eW04Xf7UcuKXkkVTPPg,Curtin Life,exam anxiety,lifestyle,motivation_study,english,1
UCpjMsga1Iw7wnigVNYVwHlA,Northwestern Student Affairs,exam anxiety,lifestyle,motivation_study,english,1
UC5cG6EM8S5SXc0fWTEOLNCg,PRanay Chouhan,exam anxiety,lifestyle,motivation_study,english,1
UCi5EevloEiXIk6VNWYaNNSQ,Genie Prep,exam anxiety,lifestyle,motivation_study,english,1
UCmG1AOBM5fskgWhCG3i8bhA,Taylor & Francis Books,exam anxiety,lifestyle,motivation_study,english,1
UCXu6UurQVWAf8Y8TDEa7FFA,JakeGoodmanMD,exam anxiety,lifestyle,motivation_study,english,1
UClrQI1Oq5vpCbszyssXOVsA,Target Test Prep GMAT,exam anxiety,lifestyle,motivation_study,english,1
UCqMn1Nwir6dpE-Uxpyir4QA,Dr. Marshall Bahr,exam anxiety,lifestyle,motivation_study,english,1
UCHuSewU_VsV84SOmnJXRXOA,GRANITE,exam anxiety,lifestyle,motivation_study,english,1
UCto6Vm0qVoIxcdCA_rGX0-Q,Student Experience,exam anxiety,lifestyle,motivation_study,english,1
UChOwpM7jADAaxlJUsSXf2Hg,Kaplan Nursing NCLEX® Prep,exam anxiety,lifestyle,motivation_study,english,1
UCjJztoq4Om1DsvcZpbcVzWA,GreatSchools,exam anxiety,lifestyle,motivation_study,english,1
UC_8NX-rSIZH8M1bEmneBYqQ,Strength Resurgence,exam anxiety,lifestyle,motivation_study,english,1
UCiHZMZejDS4RIxDdBwoie9A,Brad Yates - Tap with Brad,exam anxiety,lifestyle,motivation_study,english,1
UCbgwvkBHj6RefvO-kTyIcWw,Cameron Parker - Motivational Speaker UK,exam anxiety,lifestyle,motivation_study,english,1
UCuGRdmg8NcUgn0ymT7-jKNg,ExamQA,exam anxiety,lifestyle,motivation_study,english,1
UCxlJ45KjG4XVcQ_hd8j227A,Peekaboo Kidz,exam anxiety,lifestyle,motivation_study,english,1
UCeoU2maQX8JiQ9DTuhOVz5g,Kharma Medic,exam anxiety,lifestyle,motivation_study,english,1
UCAre7caIM9EvmD-mcSy6VyA,CBSE HQ,exam anxiety,lifestyle,motivation_study,english,1
UCkTH38PtsWiYHsAoGbDRRMA,Rutgers Division of Continuing Studies,exam anxiety,lifestyle,motivation_study,english,1
UCsnvXLrkOHWEoBfDHubPvag,uOttawa SASS,exam anxiety,lifestyle,motivation_study,english,1
UCT8wSrQaVs-7sZ4_cfxAfOQ,productivecoffee ,exam motivation,lifestyle,motivation_study,english,1
UCUX9bQuu9D-E1-sFo97E9Vg,Motivational Video,exam motivation,lifestyle,motivation_study,english,1
UCZSq46BujQVo3eftrCjYCeg,Story Tekker ,exam motivation,lifestyle,motivation_study,english,1
UCdeH0IQxtPy1XKvbb8Kwgqg,Shobhit Nirwan,exam motivation,lifestyle,motivation_study,english,1
UCB23AAjXZXs2R0P7xXfT_wg,SaurabhEdTech,exam motivation,lifestyle,motivation_study,english,1
UCxpuKVJDFDwJdSnNZaxmWbA,Etip Motivation,exam motivation,lifestyle,motivation_study,english,1
UCqqROyUxSsEFonlfZKggX1g,Once Upon A Doctor ,exam motivation,lifestyle,motivation_study,english,1
UCZaxyqiO4EKMj0pStzQJSkw,Love_yourself831,exam motivation,lifestyle,motivation_study,english,1
UCJ7bdY48qi-bpIVVIdx4vGw,Pragya 🌹,exam motivation,lifestyle,motivation_study,english,1
UCpFTIbPznT-q6_on7Ly189w,MEDICO DIY,exam motivation,lifestyle,motivation_study,english,1
UCA-mWX9CvCTVFWRMb9bKc9w,Dan Martell,exam motivation,lifestyle,motivation_study,english,1
UCb2AVimiZB4AiIjUD6T7mRw,Fantastic platform,exam motivation,lifestyle,motivation_study,english,1
UCvN7q3vN_DrPOA8Afrc741w,Motive Focus,exam motivation,lifestyle,motivation_study,english,1
UC8PICQUP0a_HsrA9S4IIgWw,Motivation2Study,exam motivation,lifestyle,motivation_study,english,1
UCwpJYXgRkXju78mtpLesirQ,Vidusha Rathi,exam motivation,lifestyle,motivation_study,english,1
UCQ--EgCRpmKFWG12hXGO59g,Positive Mindset ,exam motivation,lifestyle,motivation_study,english,1
UCaVdApj22yWDnsPCOXgOsng,Hum Jeetenge Meditation,exam motivation hindi,lifestyle,motivation_study,english,1
UCDHgvSqGbMJT4h8zvfMACUA,Yuva Mindset,exam motivation hindi,lifestyle,motivation_study,english,1
UC1gDWPG73kPaiTdat8ypvAA,Deepak Daiya,exam motivation hindi,lifestyle,motivation_study,english,1
UCHQlf7sgtozhR5aRz7zq_wA,Vikas Divyakirti Education,exam motivation hindi,lifestyle,motivation_study,english,1
UChH1TBhhKinxMEfuKC13FyA,NextToppers_Shorts 2.0,exam motivation hindi,lifestyle,motivation_study,english,1
UCN34uCMT8VxvvSO-vjrwrQw,SUCCESS STUDY MOTIVATIONAL ,exam motivation hindi,lifestyle,motivation_study,english,1
UCAJRGrHzQth3r4JeJkTtLjQ,Mann ki aawaz Motivation,exam motivation hindi,lifestyle,motivation_study,english,1
UCxwMALjdrZ7y1oJg-dpllTQ,KS MOTIVATION,exam motivation hindi,lifestyle,motivation_study,english,1
